법인등록번호,자산총액,직전사업결산일자,자본금액,자본총액,회사구분,부채총액,소속회사명,기업공개일자,기업설립일,집단편입일,업종코드,업종명,상시종업원수,공개년월,출력순위,대표자명,매출액,결산기일,당기순이익,기업집단명,rcmgCode
1.10E+12,7.76E+11,20210324,1.36E+11,1.15E+11,일반회사,6.61E+11,이마트에브리데이,,19740711,20111201,G47,소매업; 자동차 제외,2945,202105,689,김성영,1.30E+12,20201231,6926000000,신세계,620351
1.10E+12,7.52E+12,20210324,94350000000,6.66E+12,일반회사,8.54E+11,고려아연,19900728,19740801,19740801,C24,1차 금속 제조업,1411,202105,1141,"최윤범, 노진수, 백순흠",5.65E+12,20201231,5.61E+11,영풍,370380
1.10E+12,1.27E+13,20210319,3.15E+12,3.69E+12,일반회사,8.99E+12,삼성중공업,19940128,19740805,19740805,C31,기타 운송장비 제조업,9964,202105,1595,정진택,6.83E+12,20201231,-1.43E+12,삼성,380180
1.10E+12,5.82E+13,20210325,1.76E+11,5.59E+12,금융보험업,5.26E+13,한국투자증권,,19740808,20050331,K66,금융 및 보험관련 서비스업,2816,202105,2444,정일문,1.52E+13,20201231,5.87E+11,한국투자금융,91255
1.10E+12,1.22E+11,20210325,11845000000,68919000000,일반회사,53128000000,오리콤,20001024,19750224,19770305,M71,전문 서비스업,285,202105,616,"고영섭, 김성대",82969000000,20201231,-843000000,두산,820024
1.10E+12,3.51E+12,20210326,5567000000,3.02E+12,일반회사,4.96E+11,태광산업,19751227,19610915,19610915,C20,화학 물질 및 화학제품 제조업; 의약품 제외,1358,202105,2334,"정찬식,박재용",1.50E+12,20201231,4.80E+11,태광,320242
1.10E+12,1.31E+11,20210324,38366000000,98933000000,일반회사,31952000000,서울고속버스터미널,,19751114,20130603,H52,창고 및 운송관련 서비스업,10,202105,1626,박주형,42717000000,20201231,7067000000,신세계,810070
1.10E+12,1.57E+13,20210330,2.92E+11,5.68E+12,일반회사,1.00E+13,에쓰-오일,19870508,19760106,20090401,C19,"코크스, 연탄 및 석유정제품 제조업",3242,202105,1880,후세인 에이 알-카타니,1.67E+13,20201231,-8.00E+11,에쓰-오일,350940
1.10E+12,84477000000,20210326,3500000000,74704000000,일반회사,9773000000,아모스프로페셔널,,19760124,19760124,G47,소매업; 자동차 제외,100,202105,446,박대훈,67907000000,20201231,11537000000,아모레퍼시픽,351970
1.10E+12,5.49E+12,20210318,1.18E+11,2.17E+12,일반회사,3.32E+12,엘지이노텍,20080724,19760224,19870401,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11599,202105,1993,정철동,9.29E+12,20201231,1.86E+11,엘지,380687
1.10E+12,1.52E+13,20210323,1.71E+11,1.16E+13,일반회사,3.58E+12,롯데케미칼,19910530,19760316,19870401,C20,화학 물질 및 화학제품 제조업; 의약품 제외,4441,202105,1470,"신동빈,김교현,황진구,이영준",9.17E+12,20201231,1.16E+11,롯데,350265
1.10E+12,8.63E+12,20210326,1.63E+12,1.58E+12,일반회사,7.05E+12,에이치엠엠,19951005,19760325,19760325,H50,수상 운송업,1519,202105,1914,배재훈,6.22E+12,20201231,58852000000,에이치엠엠,720062
1.10E+12,1.60E+12,20210326,1.71E+11,3.14E+11,일반회사,1.29E+12,두산건설,,19760407,20040202,F41,종합 건설업,1044,202105,1349,김진호,1.83E+12,20201231,-1.79E+11,두산,360171
1.10E+12,1.49E+11,20210330,413000000,82663000000,일반회사,65908000000,트리니티에셋매니지먼트,,19760525,20090401,L68,부동산업,8,202105,2348,최현태,4708000000,20201231,450000000,효성,901091
1.10E+12,15124000000,20210329,500000000,9573000000,일반회사,5551000000,세계혼재항공화물,,19760628,20030401,H52,창고 및 운송관련 서비스업,24,202105,1640,이상영,6112000000,20201231,2984000000,한진,730025
1.10E+12,5508000000,20210331,1846000000,629000000,일반회사,4879000000,한통엔지니어링,,19811126,20070618,F42,전문직별 공사업,0,202105,1052,박흥준,2000000,20201231,-211000000,SM,502189
1.10E+12,63431000000,20210323,79406000000,63163000000,일반회사,267000000,롯데디에프리테일,,19761127,20100701,G47,소매업; 자동차 제외,0,202105,1432,이종환,649000000,20201231,14514000000,롯데,380822
1.10E+12,3.45E+12,20210326,1.67E+11,2.14E+12,일반회사,1.32E+12,금호석유화학,19880122,19761210,19761210,C20,화학 물질 및 화학제품 제조업; 의약품 제외,1351,202105,1187,"박찬구, 백종훈",3.49E+12,20201231,4.34E+11,금호석유화학,351350
1.10E+12,1.06E+12,20210323,10000000000,5.47E+11,일반회사,5.09E+11,판토스,,19770118,20150801,H52,창고 및 운송관련 서비스업,1793,202105,946,최원혁,2.73E+12,20201231,72019000000,엘지,27952
1.10E+12,3.14E+12,20210326,15446000000,1.16E+12,일반회사,1.99E+12,아이에스동서,19860127,19750901,20121101,C23,비금속 광물제품 제조업,654,202105,1737,"허석헌, 정원호, 김갑진",9.32E+11,20201231,1.25E+11,아이에스지주,360201
1.10E+12,1.28E+11,20210330,20000000000,92266000000,일반회사,36059000000,광영토건,,19800206,20020401,F41,종합 건설업,51,202105,33,신명호외3,80176000000,20201231,50134000000,부영,7131
1.10E+12,4.84E+11,20210330,1.01E+11,3.34E+11,일반회사,1.50E+11,디비아이엔씨,19930106,19770315,19950501,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",397,202105,164,"문덕식,강운식",2.25E+11,20201231,5535000000,DB,352098
1.10E+12,43335000000,20210331,367000000,28538000000,일반회사,14797000000,케이엘씨에스엠,,19770331,20140625,H52,창고 및 운송관련 서비스업,449,202105,2256,박찬민,91044000000,20201231,1149000000,SM,29416
1.10E+12,3.12E+13,20210324,4.91E+11,2.41E+13,일반회사,7.15E+12,현대모비스,19890905,19770625,20010402,C30,자동차 및 트레일러 제조업,10040,202105,2532,조성환 외 1명,2.30E+13,20201231,1.17E+12,현대자동차,380130
1.10E+12,1.35E+11,20210329,18065000000,65859000000,일반회사,69473000000,씨제이씨푸드,19881126,19760315,20060502,C10,식료품 제조업,449,202105,1712,이인덕외1,1.49E+11,20201231,2106000000,씨제이,100129
1.10E+12,69356000000,20210319,800000000,62212000000,일반회사,7144000000,효성투자개발,,19730905,19730905,L68,부동산업,1,202105,2598,송형진,492000000,20201231,23560000000,효성,320978
1.10E+12,67218000000,20210323,43267000000,43115000000,일반회사,24103000000,신세계톰보이,,19770920,20111101,G47,소매업; 자동차 제외,66,202105,404,"손문국, 문성욱",1.17E+11,20201231,2077000000,신세계,321311
1.10E+12,8.77E+12,20210329,48085000000,5.03E+12,일반회사,3.74E+12,케이씨씨,19730625,19580812,19580812,C20,화학 물질 및 화학제품 제조업; 의약품 제외,3480,202105,826,"정몽진, 민병삼",2.07E+12,20201231,7.06E+11,케이씨씨,500062
1.10E+12,1.85E+12,20210318,19000000000,1.36E+12,일반회사,4.85E+11,에스원,19960130,19771128,19970103,N75,사업 지원 서비스업,6753,202105,503,노희찬외1,2.19E+12,20201231,1.33E+11,삼성,820482
1.10E+12,1.21E+11,20210325,4175000000,27361000000,일반회사,93752000000,삼해상사,,19780202,20190201,C10,식료품 제조업,330,202105,1613,김덕술,1.02E+11,20201231,-3101000000,씨제이,74543
1.10E+12,3.69E+11,20210325,97879000000,1.86E+11,일반회사,1.83E+11,디엘모터스,,19780314,19780314,C30,자동차 및 트레일러 제조업,239,202105,1401,윤준원,2.43E+11,20201231,-22274000000,DL,381586
1.10E+12,91874000000,20210226,222000000,75767000000,일반회사,16107000000,유미개발,,19780707,19780707,L68,부동산업,4,202105,2064,김승근,345000000,20201231,2202000000,영풍,28088
1.10E+12,7.50E+11,20210330,2.06E+11,3.36E+11,일반회사,4.14E+11,코원에너지서비스,,19780707,19900116,D35,"전기, 가스, 증기 및 공기 조절 공급업",372,202105,2298,배명호,9.99E+11,20201231,10459000000,에스케이,400106
1.10E+12,3.83E+12,20210318,9.80E+11,1.21E+12,일반회사,2.62E+12,삼성엔지니어링,19961224,19700120,19780426,M72,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",5298,202105,1586,최성안,5.00E+12,20201231,2.24E+11,삼성,820040
1.10E+12,4.07E+12,20210325,2.31E+11,1.46E+12,일반회사,2.61E+12,이랜드리테일,,19781222,20040205,G47,소매업; 자동차 제외,3771,202105,672,김우섭,1.76E+12,20201231,-1.70E+11,이랜드,620106
1.10E+12,2.24E+12,20210323,1.16E+11,4.01E+11,일반회사,1.84E+12,한화호텔앤드리조트,,19790320,19900201,I55,숙박업,3130,202105,2496,문석,4.40E+11,20201231,-1.21E+11,한화,910147
1.10E+12,28023000000,20210329,31011000000,21432000000,일반회사,6591000000,키위미디어그룹,19891220,19770421,20200307,J59,영상ㆍ오디오 기록물 제작 및 배급업,36,202105,905,"신동철, 강재현",14999000000,20201231,-19437000000,반도홀딩스,383279
1.10E+12,85009000000,20210326,6000000000,19482000000,일반회사,65527000000,코오롱제약,,19581006,19870401,C21,의료용 물질 및 의약품 제조업,421,202105,2295,전재광,94277000000,20201231,-2847000000,코오롱,351776
1.10E+12,8.37E+11,20210323,1261000000,2.22E+11,일반회사,6.14E+11,롯데지알에스,,19791025,19870401,G46,도매 및 상품 중개업,5941,202105,1463,차우철,6.83E+11,20201231,-33443000000,롯데,620475
1.10E+12,1.04E+11,20210324,2350000000,40635000000,일반회사,63016000000,교보리얼코,,19791115,19791115,L68,부동산업,625,202105,1148,강영욱,1.19E+11,20201231,5054000000,교보생명보험,813192
1.10E+12,1.31E+11,20210329,7007000000,1.15E+11,일반회사,15259000000,한국프리시전웍스,,19730802,20111031,C29,기타 기계 및 장비 제조업,238,202105,1029,문동환,1.05E+11,20201231,19421000000,한국타이어,350842
1.10E+12,1.32E+12,20210319,2.45E+11,3.99E+11,일반회사,9.19E+11,한라,19940713,19800502,19890401,F41,종합 건설업,1142,202105,1031,이석민,1.44E+12,20201231,94691000000,한라,501719
1.10E+12,9.05E+11,20210318,44449000000,6.33E+11,일반회사,2.73E+11,유니드,20041203,19800510,19800510,C20,화학 물질 및 화학제품 제조업; 의약품 제외,450,202105,652,정의승,5.66E+11,20201231,45214000000,오씨아이,350214
1.10E+12,2.11E+12,20210325,2.99E+11,1.94E+12,일반회사,1.71E+11,에이치디씨,19961016,19771014,19990802,L68,부동산업,23,202105,1896,"정몽규, 유병규",52839000000,20201231,19092000000,에이치디씨,500526
1.10E+12,1905000000,20210326,900000000,-354000000,일반회사,2259000000,이코사주류,,19800910,20161208,G46,도매 및 상품 중개업,10,202105,2101,박창현,17291000000,20201231,-14000000,SM,80454
1.10E+12,5.38E+11,20210326,81885000000,1.09E+11,일반회사,4.29E+11,무주덕유산리조트,,19801020,20110502,R91,스포츠 및 오락관련 서비스업,251,202105,214,최양환외1,32845000000,20201231,-21791000000,부영,36862
1.10E+12,1.06E+12,20210323,35700000000,5.78E+11,일반회사,4.81E+11,신세계인터내셔날,20110714,19801025,19970416,G47,소매업; 자동차 제외,1458,202105,403,"장재영, 이길한, 손문국",1.21E+12,20201231,61611000000,신세계,40877
1.10E+12,3.36E+11,20210319,1690000000,1.22E+11,일반회사,2.14E+11,교보문고,,19801224,19801224,G47,소매업; 자동차 제외,1086,202105,37,안병현,6.94E+11,20201231,-4451000000,교보생명보험,340944
1.10E+12,6.18E+11,20210330,30000000000,4.52E+11,일반회사,1.66E+11,예스코홀딩스,19961224,19810305,20040401,N75,사업 지원 서비스업,21,202105,612,구본혁,18004000000,20201231,-72004000000,엘에스,400017
1.10E+12,1.64E+11,20210319,2710000000,68373000000,일반회사,95599000000,애경화학,,19790418,19790418,C20,화학 물질 및 화학제품 제조업; 의약품 제외,254,202105,1767,표경원,1.96E+11,20201231,10243000000,애경,351890
1.10E+12,7.21E+11,20210330,47282000000,3.15E+11,일반회사,4.06E+11,티시스,,19810928,19810928,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2671,202105,926,최창성,3.67E+11,20201231,20140000000,태광,910120
1.10E+12,8.80E+11,20210325,19362000000,2.85E+11,일반회사,5.95E+11,신세계푸드,20010731,19791011,19970416,I56,음식점 및 주점업,4361,202105,406,송현석,1.23E+12,20201231,-22415000000,신세계,40807
1.10E+12,32558000000,20210319,30100000000,6746000000,일반회사,25812000000,롯데자이언츠,,19820422,19870401,R91,스포츠 및 오락관련 서비스업,57,202105,185,이석환,33447000000,20201231,-11736000000,롯데,910244
1.10E+12,7.84E+12,20210325,2.82E+11,4.15E+12,일반회사,3.69E+12,롯데물산,,19820615,19870401,L68,부동산업,182,202105,1437,류제돈,4.83E+11,20201231,-79769000000,롯데,620890
1.10E+12,9640000000,20210325,693000000,7114000000,일반회사,2526000000,진화,,19820824,20191101,H49,육상 운송 및 파이프라인 운송업,149,202105,784,최바다,8309000000,20201231,-618000000,카카오,16006160
1.10E+12,6.61E+11,20210319,7907000000,1.47E+11,일반회사,5.14E+11,에스지씨이테크건설,19991228,19820914,19930530,F41,종합 건설업,979,202105,1809,"이복영, 안찬규",1.14E+12,20201231,1.56E+11,오씨아이,501913
1.10E+12,5.83E+13,20210319,4.58E+11,5.21E+12,금융보험업,5.31E+13,삼성증권,19880309,19821019,19921201,K66,금융 및 보험관련 서비스업,2664,202105,1596,장석훈,1.08E+13,20201231,4.73E+11,삼성,821616
1.10E+12,1.33E+11,20210326,11645000000,1.00E+11,일반회사,32743000000,에스트라,,19821216,19830131,C10,식료품 제조업,146,202105,506,임운섭,98954000000,20201231,-263000000,아모레퍼시픽,350737
1.10E+12,48758000000,20200330,340000000,28234000000,일반회사,20524000000,신양관광개발,,19821218,20020511,L68,부동산업,3,202105,1692,신동진,50000000,20191231,6984000000,한국타이어,278939
1.10E+12,8.16E+12,20210325,2.12E+11,7.50E+11,금융보험업,7.41E+12,디비금융투자,19880627,19821220,19821220,K66,금융 및 보험관련 서비스업,816,202105,1370,고원종,1.43E+12,20201231,63963000000,DB,821640
1.10E+12,3.27E+11,20210324,7875000000,2.81E+11,일반회사,45327000000,영풍정밀,19991224,19830120,19830120,C29,기타 기계 및 장비 제조업,244,202105,2019,"최창규, 이한성",90841000000,20201231,13333000000,영풍,388947
1.10E+12,2.19E+11,20210330,1.00E+11,1.96E+11,일반회사,22889000000,호반자산개발,,19830314,20150416,L68,부동산업,7,202105,1103,김준석,44275000000,20201231,8100000000,호반건설,511129
1.10E+12,3.02E+12,20210330,70000000000,2.14E+12,일반회사,8.75E+11,부영,,19830316,20020401,K64,금융업,8,202105,250,신명호외2,1.98E+11,20201231,1.52E+11,부영,900311
1.10E+12,2.34E+13,20210318,6.15E+11,7.12E+12,금융보험업,1.62E+13,삼성카드,20070627,19830324,19880330,K64,금융업,1967,202105,1597,김대환,3.23E+12,20201231,3.96E+11,삼성,990345
1.10E+12,58479000000,20210330,15050000000,5418000000,일반회사,53061000000,두산베어스,,19830324,19830324,R91,스포츠 및 오락관련 서비스업,75,202105,154,전풍,45261000000,20201231,-3136000000,두산,990159
1.10E+12,6.75E+11,20210331,15247000000,2.34E+11,일반회사,4.42E+11,대한상선,,19830901,20161208,H50,수상 운송업,146,202105,1303,양진호,2.21E+11,20201231,52692000000,SM,720364
1.10E+12,3.02E+12,20210325,44000000000,1.26E+12,금융보험업,1.76E+12,비씨카드,,19830907,20111101,K64,금융업,870,202105,1563,최원석,3.34E+12,20201231,69665000000,케이티,820512
1.10E+12,6.51E+11,20210330,2.59E+11,2.30E+11,일반회사,4.21E+11,휘닉스중앙,,19831006,20161117,R91,스포츠 및 오락관련 서비스업,94,202105,2604,이윤규,58127000000,20201231,-41676000000,중앙,900281
1.10E+12,1.23E+11,20210319,1.08E+11,82219000000,일반회사,40593000000,엘지스포츠,,19831107,19870401,R91,스포츠 및 오락관련 서비스업,48,202105,570,이규홍,57768000000,20201231,-3062000000,엘지,990094
1.10E+12,1.25E+13,20200324,8.21E+11,6.30E+12,일반회사,6.22E+12,한화솔루션,19740619,19740427,19870401,C20,화학 물질 및 화학제품 제조업; 의약품 제외,6629,202105,2480,"이구영, 김희철, 류두형, 김동관, 김은수",6.06E+12,20191231,7.22E+11,한화,350257
1.10E+12,61392000000,20210325,873000000,22401000000,일반회사,38991000000,한컴,,19831230,20151001,M71,전문 서비스업,75,202105,1051,박병철,50282000000,20201231,1706000000,두산,820628
1.10E+12,2.66E+11,20210225,1551000000,2.23E+11,일반회사,43863000000,서린상사,,19840202,19840202,G46,도매 및 상품 중개업,69,202105,1619,"장세환, 곽재요",5.91E+11,20201231,3695000000,영풍,371530
1.10E+12,2.85E+12,20210331,28284000000,1.37E+12,일반회사,1.49E+12,이랜드월드,,19820216,19900206,C14,"의복, 의복 액세서리 및 모피제품 제조업",2685,202105,677,"최운식,최종양",1.05E+12,20201231,-1.10E+11,이랜드,637190
1.10E+12,10968000000,20210329,8750000000,9893000000,일반회사,1075000000,동부철구,,19840228,19950202,C25,금속 가공제품 제조업; 기계 및 가구 제외,0,202105,1330,권종혁,,20201231,7000000,DB,65122
1.10E+12,13526000000,20210329,1000000000,5240000000,금융보험업,8286000000,디비자동차보험손해사정,,19840229,19870411,K66,금융 및 보험관련 서비스업,914,202105,1383,박찬선,88453000000,20201231,709000000,DB,820466
1.10E+12,5916000000,20210326,3100000000,5601000000,일반회사,315000000,삼천리열처리,,19840317,19840317,C25,금속 가공제품 제조업; 기계 및 가구 제외,0,202105,1611,길형도,330000000,20201231,921000000,삼천리,390534
1.10E+12,3.20E+13,20210325,44639000000,1.73E+13,일반회사,1.46E+13,에스케이텔레콤,19891012,19840329,19970103,J61,우편 및 통신업,5132,202105,1861,박정호,1.17E+13,20201231,7.59E+11,에스케이,810185
1.10E+12,97783000000,20210319,17571000000,82690000000,일반회사,15093000000,지투알,19990811,19840530,20081201,M71,전문 서비스업,79,202105,780,정성수,31903000000,20201231,1982000000,엘지,820393
1.10E+12,1.62E+12,20210330,38655000000,8.52E+11,일반회사,7.71E+11,유진기업,19940930,19840613,,C23,비금속 광물제품 제조업,664,202105,2067,최종성,7.49E+11,20201231,89776000000,유진,982300
1.10E+12,1.99E+13,20210324,8.02E+11,3.46E+12,금융보험업,1.65E+13,현대카드,,19840629,20011101,K64,금융업,1840,202105,2571,정태영,2.33E+12,20201231,2.56E+11,현대자동차,44292
1.10E+12,3.13E+12,20210326,34300000000,1.41E+12,일반회사,1.73E+12,이원,19970827,19840906,20040401,G46,도매 및 상품 중개업,299,202105,700,구자용 외 2인,3.56E+12,20201231,81043000000,엘에스,620025
1.10E+12,2.77E+11,20210331,60620000000,87138000000,일반회사,1.89E+11,유니슨,19960110,19840924,20210104,C29,기타 기계 및 장비 제조업,223,202105,2062,허화도,78512000000,20201231,-25333000000,삼천리,382329
1.10E+12,2.67E+13,20210323,1.79E+12,1.03E+13,일반회사,1.64E+13,엘지디스플레이,20040723,19850227,19870401,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26528,202105,1991,정호영,2.28E+13,20201231,-5.13E+11,엘지,384267
1.10E+12,1.53E+13,20210317,3.57E+11,1.12E+13,일반회사,4.07E+12,삼성에스디아이,19790129,19700120,19700120,C28,전기장비 제조업,10843,202105,1583,전영현,9.10E+12,20201231,2.17E+11,삼성,380458
1.10E+12,1.72E+11,20210329,340000000,87537000000,일반회사,84128000000,공덕개발,,19850425,19921001,L68,부동산업,2,202105,1144,최현태,10929000000,20201231,2321000000,효성,205834
1.10E+12,4.31E+11,20210325,26410000000,3.32E+11,일반회사,99967000000,애경산업,20180322,19850425,19850425,C33,기타 제품 제조업,857,202105,1763,"채동석, 임재영",5.84E+11,20201231,11730000000,애경,353574
1.10E+12,6.51E+12,20210317,38689000000,5.52E+12,일반회사,9.93E+11,삼성에스디에스,20141114,19850501,19850501,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12355,202105,1584,황성우,4.55E+12,20201231,2.67E+11,삼성,820717
1.10E+12,4.06E+11,20210331,21500000000,3.05E+11,일반회사,1.01E+11,금호폴리켐,,19850605,19850605,C20,화학 물질 및 화학제품 제조업; 의약품 제외,209,202105,1192,"박찬구, 스기모토타케시",3.28E+11,20201231,-5483000000,금호석유화학,353787
1.10E+12,1.52E+11,20210323,1730000000,97514000000,일반회사,54507000000,효성인포메이션시스템,,19850826,19850826,G46,도매 및 상품 중개업,246,202105,2594,"양정규,마크로드니어블릿",1.81E+11,20201231,8074000000,효성,384240
1.10E+12,1.64E+12,20210323,98507000000,7.13E+11,일반회사,9.25E+11,파르나스호텔,,19851122,20050404,I55,숙박업,913,202105,2361,권익범,1.66E+11,20201231,-36826000000,지에스,900818
1.10E+12,4.12E+12,20210330,46151000000,1.70E+12,일반회사,2.43E+12,에스케이가스,19970827,19851220,19860612,G46,도매 및 상품 중개업,500,202105,1811,윤병석,3.63E+12,20201231,1.85E+11,에스케이,400122
1.10E+12,1.20E+11,20210319,86647000000,1.01E+11,일반회사,18833000000,케이티파워텔,,19851230,19851230,J61,우편 및 통신업,143,202105,2270,김윤수,65564000000,20201231,3809000000,케이티,185256
1.10E+12,9.74E+11,20210329,22433000000,5.55E+11,일반회사,4.18E+11,다우기술,19970827,19860109,19860109,J63,정보서비스업,554,202105,100,김윤덕,2.46E+11,20201231,38693000000,다우키움,980650
1.10E+12,1.02E+11,20210324,6000000000,40289000000,일반회사,61725000000,엘지경영개발원,,19860401,19870401,M71,전문 서비스업,318,202105,567,"김영민, 이명관",85414000000,20201231,-944000000,엘지,812650
1.10E+12,97066000000,20210319,5000000000,57456000000,일반회사,39610000000,삼양인터내셔날,,19860415,20050404,G46,도매 및 상품 중개업,347,202105,287,"허광수,하영봉",2.21E+11,20201231,14623000000,지에스,613533
1.10E+12,53811000000,20210326,10000000000,39015000000,일반회사,14796000000,한화육삼시티,,19860426,20030203,L68,부동산업,351,202105,1060,김기한,96327000000,20201231,2140000000,한화,40053
